State,Year,Quarter,District,Transaction_count,Transaction_amount,Latitude,Longitude,Region
Karnataka,2018,2,Belagavi,361190,565399486.7143973,15.8572666,74.5069343,Southern Region
Karnataka,2018,2,Ballari,312869,626895300.6322386,15.34594225,76.82043303614613,Southern Region
Karnataka,2018,2,Dharwad,280837,449174522.0052944,15.37259455,75.13728310525259,Southern Region
Karnataka,2018,2,Bengaluru Rural,277565,586804990.4033922,18.02315245,77.249718672587,Southern Region
Karnataka,2018,2,Dakshina Kannada,262880,453188212.40024096,12.82133045,75.22767162650372,Southern Region
Karnataka,2018,2,Tumakuru,259255,486561374.7814333,13.3400771,77.1006208,Southern Region
Karnataka,2018,2,Kalaburagi,225202,465136527.93587565,17.24191785,76.7753828143516,Southern Region
Karnataka,2018,2,Bidar,201824,419997599.57485276,18.02315245,77.249718672587,Southern Region
Karnataka,2018,3,Bengaluru Urban,18405424,33812835282.27632,12.8632604,77.4338693,Southern Region
Karnataka,2018,3,Mysuru,637275,1288891514.570018,12.1988434,76.61353212165531,Southern Region
Karnataka,2018,3,Belagavi,533530,845527722.6769543,15.8572666,74.5069343,Southern Region
Karnataka,2018,3,Ballari,466759,923310407.3267276,15.34594225,76.82043303614613,Southern Region
Karnataka,2018,3,Bengaluru Rural,436757,912516659.1974224,18.02315245,77.249718672587,Southern Region
Karnataka,2018,3,Dharwad,431588,662938245.6847134,15.37259455,75.13728310525259,Southern Region
Karnataka,2018,3,Dakshina Kannada,363684,664098740.3597008,12.82133045,75.22767162650372,Southern Region
Karnataka,2018,3,Tumakuru,360361,761725760.4228042,13.3400771,77.1006208,Southern Region
Karnataka,2018,3,Kalaburagi,322364,646610249.5756959,17.24191785,76.7753828143516,Southern Region
Karnataka,2018,3,Kolar,306174,575358671.1529726,13.1794187,78.26805837975584,Southern Region
Karnataka,2018,4,Bengaluru Urban,33061353,50279165003.07312,12.8632604,77.4338693,Southern Region
Karnataka,2018,4,Mysuru,992071,1934191959.74634,12.1988434,76.61353212165531,Southern Region
Karnataka,2018,4,Bengaluru Rural,809772,1521114253.950878,18.02315245,77.249718672587,Southern Region
Karnataka,2018,4,Belagavi,790074,1380889164.0090702,15.8572666,74.5069343,Southern Region
Karnataka,2018,4,Ballari,706744,1433381270.7836392,15.34594225,76.82043303614613,Southern Region
Karnataka,2018,4,Dharwad,632389,1056146644.190937,15.37259455,75.13728310525259,Southern Region
Karnataka,2018,4,Dakshina Kannada,572445,1035756925.1271479,12.82133045,75.22767162650372,Southern Region
Karnataka,2018,4,Kolar,560804,972325521.2040188,13.1794187,78.26805837975584,Southern Region
Karnataka,2018,4,Tumakuru,546317,1135663144.669897,13.3400771,77.1006208,Southern Region
Karnataka,2018,4,Kalaburagi,484662,1051812356.847889,17.24191785,76.7753828143516,Southern Region
Karnataka,2019,1,Bengaluru Urban,65174133,82111161572.76288,12.8632604,77.4338693,Southern Region
Karnataka,2019,1,Mysuru,1927906,3156454954.693094,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,1,Bengaluru Rural,1707501,2607054374.084066,18.02315245,77.249718672587,Southern Region
Karnataka,2019,1,Belagavi,1476221,2143704811.908953,15.8572666,74.5069343,Southern Region
Karnataka,2019,1,Ballari,1396502,2244647823.113589,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,1,Dharwad,1312093,1848626654.975914,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,1,Dakshina Kannada,1086942,1721495724.0678742,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,1,Kolar,1051914,1634035507.1281612,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,1,Ramanagara,928541,1444743612.79997,12.72465905,77.32018505519862,Southern Region
Karnataka,2019,1,Tumakuru,926600,1788430415.4750211,13.3400771,77.1006208,Southern Region
Karnataka,2019,2,Bengaluru Urban,89148659,113389910485.89919,12.8632604,77.4338693,Southern Region
Karnataka,2019,2,Mysuru,2641497,4532575333.011817,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,2,Dharwad,2084046,3292543548.2100587,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,2,Bengaluru Rural,1994507,3457051861.64153,18.02315245,77.249718672587,Southern Region
Karnataka,2019,2,Belagavi,1861710,3129078023.560843,15.8572666,74.5069343,Southern Region
Karnataka,2019,2,Dakshina Kannada,1632538,2960907502.219463,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,2,Ballari,1510968,3020731081.771243,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,2,Tumakuru,1200397,2439881028.513705,13.3400771,77.1006208,Southern Region
Karnataka,2019,2,Kolar,1122326,2210613369.0441737,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,2,Ramanagara,988447,1917887093.708691,12.72465905,77.32018505519862,Southern Region
Karnataka,2019,3,Bengaluru Urban,131234422,150244275641.79712,12.8632604,77.4338693,Southern Region
Karnataka,2019,3,Mysuru,4034380,5997469689.765679,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,3,Dharwad,3529480,4405498989.367172,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,3,Dakshina Kannada,3129205,4761473404.878738,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,3,Bengaluru Rural,3070784,4619041821.916123,18.02315245,77.249718672587,Southern Region
Karnataka,2019,3,Belagavi,2722900,3771202585.8881574,15.8572666,74.5069343,Southern Region
Karnataka,2019,3,Ballari,2172340,3798926912.776015,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,3,Tumakuru,1878003,3158249577.001503,13.3400771,77.1006208,Southern Region
Karnataka,2019,3,Kolar,1615545,2946242408.271874,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,3,Davanagere,1351913,2163728718.7321463,14.25041265,75.82562831445583,Southern Region
Karnataka,2019,4,Bengaluru Urban,180458808,199966708446.8142,12.8632604,77.4338693,Southern Region
Karnataka,2019,4,Mysuru,6009700,8812951678.185421,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,4,Dharwad,4934246,6425417517.094139,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,4,Bengaluru Rural,4458453,6512032486.840271,18.02315245,77.249718672587,Southern Region
Karnataka,2019,4,Dakshina Kannada,4307358,6266562292.312676,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,4,Belagavi,3807962,5664222342.192615,15.8572666,74.5069343,Southern Region
Karnataka,2019,4,Ballari,3167702,5649113297.43831,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,4,Tumakuru,2873750,4751005895.145699,13.3400771,77.1006208,Southern Region
Karnataka,2019,4,Kolar,2360285,4256924114.1601815,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,4,Davanagere,2063312,3345622513.65398,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,1,Bengaluru Urban,200174352,231970686013.75278,12.8632604,77.4338693,Southern Region
Karnataka,2020,1,Mysuru,8069105,13036685203.223091,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,1,Bengaluru Rural,5260930,7794174929.658327,18.02315245,77.249718672587,Southern Region
Karnataka,2020,1,Dharwad,5171963,6715983685.589502,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,1,Belagavi,4316092,6363752952.026526,15.8572666,74.5069343,Southern Region
Karnataka,2020,1,Dakshina Kannada,4233207,7157456163.571186,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,1,Ballari,3903343,7053379784.876897,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,1,Tumakuru,3872833,6659223682.826367,13.3400771,77.1006208,Southern Region
Karnataka,2020,1,Kolar,3093003,5550612726.131468,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,1,Davanagere,2704786,4892688445.76934,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,2,Bengaluru Urban,132120979,176357097466.7659,12.8632604,77.4338693,Southern Region
Karnataka,2020,2,Mysuru,7184930,13106859536.05783,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,2,Bengaluru Rural,4985176,7327672246.467525,18.02315245,77.249718672587,Southern Region
Karnataka,2020,2,Belagavi,4972764,8395766920.028915,15.8572666,74.5069343,Southern Region
Karnataka,2020,2,Tumakuru,4836880,8510119360.526956,13.3400771,77.1006208,Southern Region
Karnataka,2020,2,Ballari,4733742,8629333001.029205,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,2,Dharwad,4199998,6626617210.413645,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,2,Kolar,3965696,6790159344.716665,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,2,Dakshina Kannada,3531912,6376675751.895021,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,2,Shivamogga,3119744,5814372127.285876,13.9326093,75.574978,Southern Region
Karnataka,2020,3,Bengaluru Urban,188947684,261095181780.0901,12.8632604,77.4338693,Southern Region
Karnataka,2020,3,Mysuru,9675261,17597207367.35011,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,3,Bengaluru Rural,7596076,11770793408.19216,18.02315245,77.249718672587,Southern Region
Karnataka,2020,3,Belagavi,7078363,12764674160.44711,15.8572666,74.5069343,Southern Region
Karnataka,2020,3,Dharwad,6653211,10834407900.60387,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,3,Ballari,6483038,12217179442.791111,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,3,Tumakuru,6090300,11453537750.655708,13.3400771,77.1006208,Southern Region
Karnataka,2020,3,Dakshina Kannada,5509516,10219448161.55705,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,3,Kolar,5319243,10255312905.94818,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,3,Davanagere,5205295,10283937898.61303,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,4,Bengaluru Urban,267720411,352536741958.4486,12.8632604,77.4338693,Southern Region
Karnataka,2020,4,Mysuru,14314966,24721321665.94515,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,4,Bengaluru Rural,11780762,18175304366.257153,18.02315245,77.249718672587,Southern Region
Karnataka,2020,4,Belagavi,10147281,18131720291.44362,15.8572666,74.5069343,Southern Region
Karnataka,2020,4,Dharwad,9872445,15011234195.503431,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,4,Ballari,9772557,18739492904.576572,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,4,Tumakuru,8893778,16914412572.22433,13.3400771,77.1006208,Southern Region
Karnataka,2020,4,Kolar,7877407,14873069326.11691,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,4,Dakshina Kannada,7794258,13295138020.86674,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,4,Davanagere,7262656,14015672346.829771,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,1,Bengaluru Urban,348712787,432401341231.76697,12.8632604,77.4338693,Southern Region
Karnataka,2021,1,Mysuru,17089151,28183406863.664852,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,1,Bengaluru Rural,12387231,18735722156.72461,18.02315245,77.249718672587,Southern Region
Karnataka,2021,1,Dharwad,11396406,16320416665.27951,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,1,Belagavi,10602642,18931041051.057922,15.8572666,74.5069343,Southern Region
Karnataka,2021,1,Ballari,9904822,18837260510.48217,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,1,Dakshina Kannada,9626991,15430015647.49453,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,1,Tumakuru,9386009,17694897997.48607,13.3400771,77.1006208,Southern Region
Karnataka,2021,1,Davanagere,9322884,17155680177.78376,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,1,Kolar,7957144,14724582470.43729,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,2,Bengaluru Urban,326804307,444422398357.6775,12.8632604,77.4338693,Southern Region
Karnataka,2021,2,Mysuru,17372316,30853150362.62557,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,2,Bengaluru Rural,12594743,19987071189.389824,18.02315245,77.249718672587,Southern Region
Karnataka,2021,2,Belagavi,12215950,23772477631.26698,15.8572666,74.5069343,Southern Region
Karnataka,2021,2,Ballari,11601049,23117810388.09654,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,2,Dharwad,11462786,18982715974.0801,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,2,Davanagere,11241732,21560667430.36194,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,2,Tumakuru,10841529,21263359141.53496,13.3400771,77.1006208,Southern Region
Karnataka,2021,2,Dakshina Kannada,10734091,18919204047.50371,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,2,Kolar,9352225,17435526726.61021,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,3,Bengaluru Urban,476485560,626123198813.8513,12.8632604,77.4338693,Southern Region
Karnataka,2021,3,Mysuru,25045268,42793900020.64542,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,3,Bengaluru Rural,18220951,28063157056.12936,18.02315245,77.249718672587,Southern Region
Karnataka,2021,3,Dharwad,17187010,26053988751.02021,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,3,Belagavi,17022354,30762343874.29098,15.8572666,74.5069343,Southern Region
Karnataka,2021,3,Davanagere,15967687,28564688330.342182,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,3,Ballari,15360429,28402193277.23892,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,3,Dakshina Kannada,15180931,25279637809.21226,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,3,Tumakuru,14242057,27175810122.44619,13.3400771,77.1006208,Southern Region
Karnataka,2021,3,Kolar,12345736,22985772793.696873,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,4,Bengaluru Urban,584958847,755926042210.8081,12.8632604,77.4338693,Southern Region
Karnataka,2021,4,Mysuru,31839861,52946045330.896385,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,4,Bengaluru Rural,22522389,33858680417.976254,18.02315245,77.249718672587,Southern Region
Karnataka,2021,4,Belagavi,22398086,39314016545.15853,15.8572666,74.5069343,Southern Region
Karnataka,2021,4,Dharwad,21979264,32561017319.9235,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,4,Davanagere,19885521,34700043233.80145,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,4,Dakshina Kannada,19368239,31520554624.570152,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,4,Ballari,18819499,34087192109.87003,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,4,Tumakuru,17549961,32086008651.860348,13.3400771,77.1006208,Southern Region
Karnataka,2021,4,Shivamogga,15695558,27830702801.55013,13.9326093,75.574978,Southern Region
Karnataka,2022,1,Bengaluru Urban,648380838,837938769153.0939,12.8632604,77.4338693,Southern Region
Karnataka,2022,1,Mysuru,37083502,61822430173.662796,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,1,Belagavi,26878240,46658421651.21534,15.8572666,74.5069343,Southern Region
Karnataka,2022,1,Dharwad,25761398,37328868895.055,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,1,Bengaluru Rural,25383239,38366097407.824936,18.02315245,77.249718672587,Southern Region
Karnataka,2022,1,Dakshina Kannada,23170221,37851830234.15874,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,1,Davanagere,22581033,39050377360.957146,14.25041265,75.82562831445583,Southern Region
Karnataka,2022,1,Ballari,21654672,38400067163.88623,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,1,Tumakuru,20649123,37948656148.62866,13.3400771,77.1006208,Southern Region
Karnataka,2022,1,Shivamogga,19949316,36172162298.55464,13.9326093,75.574978,Southern Region
Karnataka,2022,2,Bengaluru Urban,786978117,1013933810932.2711,12.8632604,77.4338693,Southern Region
Karnataka,2022,2,Mysuru,44272976,71755017847.05063,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,2,Belagavi,32214940,54330716392.87329,15.8572666,74.5069343,Southern Region
Karnataka,2022,2,Dharwad,30334488,44220634322.54169,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,2,Bengaluru Rural,29552291,45049848699.91369,18.02315245,77.249718672587,Southern Region
Karnataka,2022,2,Davanagere,28378650,46910152646.48254,14.25041265,75.82562831445583,Southern Region
Karnataka,2022,2,Dakshina Kannada,26596843,43058171123.945465,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,2,Ballari,25715246,43733106040.42187,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,2,Tumakuru,24528653,44297419510.108116,13.3400771,77.1006208,Southern Region
Karnataka,2022,2,Shivamogga,24024769,42192013838.99083,13.9326093,75.574978,Southern Region
Karnataka,2022,3,Bengaluru Urban,738035161,930886457807.8191,12.8632604,77.4338693,Southern Region
Karnataka,2022,3,Mysuru,40705541,62142656687.51495,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,3,Belagavi,30506760,47452586439.87804,15.8572666,74.5069343,Southern Region
Karnataka,2022,3,Bengaluru Rural,29738665,43852997173.89528,18.02315245,77.249718672587,Southern Region
Karnataka,2022,3,Dharwad,25927571,34230149717.13926,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,3,Ballari,25020296,39977029009.67138,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,3,Tumakuru,24310727,41225194542.91735,13.3400771,77.1006208,Southern Region
Karnataka,2022,3,Kalaburagi,20345468,34468548524.63291,17.24191785,76.7753828143516,Southern Region
Karnataka,2022,3,Kolar,19634287,34773465329.384254,13.1794187,78.26805837975584,Southern Region
Karnataka,2022,3,Dakshina Kannada,17248777,25239674044.223103,12.82133045,75.22767162650372,Southern Region
Karnataka,2022,4,Bengaluru Urban,876647100,1092079302011.888,12.8632604,77.4338693,Southern Region
Karnataka,2022,4,Mysuru,44057659,67004180524.31279,12.1988434,76.61353212165531,Southern Region
Karnataka,2022,4,Belagavi,36557938,56335376307.967834,15.8572666,74.5069343,Southern Region
Karnataka,2022,4,Bengaluru Rural,32555311,46931010610.966484,18.02315245,77.249718672587,Southern Region
Karnataka,2022,4,Dharwad,27717085,36289207502.73111,15.37259455,75.13728310525259,Southern Region
Karnataka,2022,4,Ballari,27273315,44205335947.441055,15.34594225,76.82043303614613,Southern Region
Karnataka,2022,4,Tumakuru,27089373,45262565516.08911,13.3400771,77.1006208,Southern Region
Karnataka,2022,4,Kalaburagi,22515278,37601225202.6735,17.24191785,76.7753828143516,Southern Region
Karnataka,2022,4,Kolar,20890491,35826431858.45456,13.1794187,78.26805837975584,Southern Region
Karnataka,2022,4,Dakshina Kannada,20604812,30207470651.06229,12.82133045,75.22767162650372,Southern Region
Kerala,2018,1,Ernakulam,390006,630357709.4293847,10.0383947,76.50741452482532,Southern Region
Kerala,2018,1,Malappuram,239508,256416524.0373311,10.61381845,76.51663324239766,Southern Region
Kerala,2018,1,Kozhikode,206971,264216575.6141083,11.46559355,75.89194000061082,Southern Region
Kerala,2018,1,Thiruvananthapuram,172079,275202215.5887567,10.6207081,76.1281782,Southern Region
Kerala,2018,1,Thrissur,148871,200502461.3218803,10.4786547,76.27261253399872,Southern Region
Kerala,2018,1,Palakkad,119324,155278345.5406727,10.78789845,76.47408711165895,Southern Region
Kerala,2018,1,Kottayam,102446,132788590.2125131,9.5003001,76.8353071,Southern Region
Kerala,2018,1,Kannur,92260,112128543.0761299,11.9863343,75.54797042899436,Southern Region
Kerala,2018,1,Kollam,76713,93495184.48584011,8.8855684,76.5892353,Southern Region
Kerala,2018,1,Alappuzha,74941,95014765.51241212,9.777163,76.2803139,Southern Region
Kerala,2018,2,Ernakulam,521535,992297917.661976,10.0383947,76.50741452482532,Southern Region
Kerala,2018,2,Malappuram,268993,394434596.38289905,10.61381845,76.51663324239766,Southern Region
Kerala,2018,2,Kozhikode,262368,432276266.4294082,11.46559355,75.89194000061082,Southern Region
Kerala,2018,2,Thiruvananthapuram,241695,447463532.2875792,10.6207081,76.1281782,Southern Region
Kerala,2018,2,Thrissur,194698,323326151.5548469,10.4786547,76.27261253399872,Southern Region
Kerala,2018,2,Palakkad,148865,247495543.94612932,10.78789845,76.47408711165895,Southern Region
Kerala,2018,2,Kottayam,132766,219583423.42327893,9.5003001,76.8353071,Southern Region
Kerala,2018,2,Kannur,123543,190249058.5368228,11.9863343,75.54797042899436,Southern Region
Kerala,2018,2,Kollam,107011,158093455.3837409,8.8855684,76.5892353,Southern Region
Kerala,2018,2,Alappuzha,101141,157158524.65667993,9.777163,76.2803139,Southern Region
Kerala,2018,3,Ernakulam,731827,1317858232.2431169,10.0383947,76.50741452482532,Southern Region
Kerala,2018,3,Kozhikode,374581,602562108.7285001,11.46559355,75.89194000061082,Southern Region
Kerala,2018,3,Thiruvananthapuram,341861,663088952.7638565,10.6207081,76.1281782,Southern Region
Kerala,2018,3,Malappuram,323771,521343702.7156196,10.61381845,76.51663324239766,Southern Region
Kerala,2018,3,Thrissur,265041,447258554.1520718,10.4786547,76.27261253399872,Southern Region
Kerala,2018,3,Palakkad,201468,329702201.4545288,10.78789845,76.47408711165895,Southern Region
Kerala,2018,3,Kottayam,185591,294011177.44973373,9.5003001,76.8353071,Southern Region
Kerala,2018,3,Kannur,161613,256107072.92292744,11.9863343,75.54797042899436,Southern Region
Kerala,2018,3,Kollam,154891,237302294.1078105,8.8855684,76.5892353,Southern Region
Kerala,2018,3,Alappuzha,129138,208917711.7163746,9.777163,76.2803139,Southern Region
Kerala,2018,4,Ernakulam,1012043,1886966258.0311782,10.0383947,76.50741452482532,Southern Region
Kerala,2018,4,Kozhikode,492826,852029000.8762002,11.46559355,75.89194000061082,Southern Region
Kerala,2018,4,Thiruvananthapuram,475377,937541020.9487803,10.6207081,76.1281782,Southern Region
Kerala,2018,4,Malappuram,445963,712275700.1685901,10.61381845,76.51663324239766,Southern Region
Kerala,2018,4,Thrissur,369941,669618693.0635448,10.4786547,76.27261253399872,Southern Region
Kerala,2018,4,Palakkad,278099,493228367.31802803,10.78789845,76.47408711165895,Southern Region
Kerala,2018,4,Kottayam,244161,436012749.526681,9.5003001,76.8353071,Southern Region
Kerala,2018,4,Kannur,221021,387384391.7983955,11.9863343,75.54797042899436,Southern Region
Kerala,2018,4,Kollam,201274,339663300.0761878,8.8855684,76.5892353,Southern Region
Kerala,2018,4,Alappuzha,180730,307021229.6677927,9.777163,76.2803139,Southern Region
Kerala,2019,1,Ernakulam,1657527,2766048426.726511,10.0383947,76.50741452482532,Southern Region
Kerala,2019,1,Thiruvananthapuram,736407,1242525637.5853531,10.6207081,76.1281782,Southern Region
Kerala,2019,1,Kozhikode,705959,1018056389.046397,11.46559355,75.89194000061082,Southern Region
Kerala,2019,1,Malappuram,695313,892807636.0664954,10.61381845,76.51663324239766,Southern Region
Kerala,2019,1,Thrissur,583045,940781808.7837636,10.4786547,76.27261253399872,Southern Region
Kerala,2019,1,Palakkad,390957,618358114.4295684,10.78789845,76.47408711165895,Southern Region
Kerala,2019,1,Kottayam,348566,558480707.3401135,9.5003001,76.8353071,Southern Region
Kerala,2019,1,Kannur,309217,493947068.763232,11.9863343,75.54797042899436,Southern Region
Kerala,2019,1,Kollam,267030,424402104.36782134,8.8855684,76.5892353,Southern Region
Kerala,2019,1,Alappuzha,252186,388624847.9884774,9.777163,76.2803139,Southern Region
Kerala,2019,2,Ernakulam,2327469,4150046405.2335324,10.0383947,76.50741452482532,Southern Region
Kerala,2019,2,Thiruvananthapuram,897152,1608596589.6813781,10.6207081,76.1281782,Southern Region
Kerala,2019,2,Thrissur,768852,1369632612.653658,10.4786547,76.27261253399872,Southern Region
Kerala,2019,2,Malappuram,575048,950964374.0589199,10.61381845,76.51663324239766,Southern Region
Kerala,2019,2,Kozhikode,540752,968227341.5065465,11.46559355,75.89194000061082,Southern Region
Kerala,2019,2,Kottayam,373169,682101020.9961852,9.5003001,76.8353071,Southern Region
Kerala,2019,2,Palakkad,358416,674063610.1443212,10.78789845,76.47408711165895,Southern Region
Kerala,2019,2,Kannur,350753,624420173.4544072,11.9863343,75.54797042899436,Southern Region
Kerala,2019,2,Kollam,285888,508491310.8754553,8.8855684,76.5892353,Southern Region
Kerala,2019,2,Alappuzha,282582,473109181.5959674,9.777163,76.2803139,Southern Region
Kerala,2019,3,Ernakulam,2730518,5157574846.841607,10.0383947,76.50741452482532,Southern Region
Kerala,2019,3,Thiruvananthapuram,1210326,2114421209.9453452,10.6207081,76.1281782,Southern Region
Kerala,2019,3,Thrissur,913742,1653044268.950473,10.4786547,76.27261253399872,Southern Region
Kerala,2019,3,Kozhikode,791143,1229904356.4614892,11.46559355,75.89194000061082,Southern Region
Kerala,2019,3,Malappuram,669092,1122314397.733013,10.61381845,76.51663324239766,Southern Region
Kerala,2019,3,Palakkad,468478,831397770.4387538,10.78789845,76.47408711165895,Southern Region
Kerala,2019,3,Kannur,467512,801246829.2133517,11.9863343,75.54797042899436,Southern Region
Kerala,2019,3,Kottayam,455029,868646787.5281066,9.5003001,76.8353071,Southern Region
Kerala,2019,3,Kollam,434861,713019785.4366324,8.8855684,76.5892353,Southern Region
Kerala,2019,3,Alappuzha,412404,649647317.8447716,9.777163,76.2803139,Southern Region
Kerala,2019,4,Ernakulam,3714876,6519567750.700623,10.0383947,76.50741452482532,Southern Region
Kerala,2019,4,Thiruvananthapuram,1653618,2665386104.807865,10.6207081,76.1281782,Southern Region
Kerala,2019,4,Thrissur,1136317,2093913336.262066,10.4786547,76.27261253399872,Southern Region
Kerala,2019,4,Kozhikode,1048192,1646744139.5471342,11.46559355,75.89194000061082,Southern Region
Kerala,2019,4,Malappuram,888327,1440292240.034595,10.61381845,76.51663324239766,Southern Region
Kerala,2019,4,Kollam,625681,942036912.2773268,8.8855684,76.5892353,Southern Region
Kerala,2019,4,Kottayam,621352,1132028895.1782432,9.5003001,76.8353071,Southern Region
Kerala,2019,4,Kannur,616688,1017939385.590722,11.9863343,75.54797042899436,Southern Region
Kerala,2019,4,Palakkad,607193,1069460193.0190679,10.78789845,76.47408711165895,Southern Region
Kerala,2019,4,Alappuzha,581762,859960789.4064287,9.777163,76.2803139,Southern Region
Kerala,2020,1,Ernakulam,5025201,8938376106.912516,10.0383947,76.50741452482532,Southern Region
Kerala,2020,1,Thiruvananthapuram,1957687,3050411160.5453634,10.6207081,76.1281782,Southern Region
Kerala,2020,1,Kozhikode,1568774,2563142658.862935,11.46559355,75.89194000061082,Southern Region
Kerala,2020,1,Thrissur,1370029,2546348594.755377,10.4786547,76.27261253399872,Southern Region
Kerala,2020,1,Malappuram,1032834,1707013551.156943,10.61381845,76.51663324239766,Southern Region
Kerala,2020,1,Kollam,773621,1132631398.208338,8.8855684,76.5892353,Southern Region
Kerala,2020,1,Kottayam,752571,1330711260.7580512,9.5003001,76.8353071,Southern Region
Kerala,2020,1,Palakkad,715756,1196433777.422469,10.78789845,76.47408711165895,Southern Region
Kerala,2020,1,Kannur,703334,1073577708.942707,11.9863343,75.54797042899436,Southern Region
Kerala,2020,1,Alappuzha,655979,939182379.108365,9.777163,76.2803139,Southern Region
Kerala,2020,2,Ernakulam,4530511,9056027224.418602,10.0383947,76.50741452482532,Southern Region
Kerala,2020,2,Thiruvananthapuram,1742767,2599631080.622644,10.6207081,76.1281782,Southern Region
Kerala,2020,2,Kozhikode,1566564,2243504596.608429,11.46559355,75.89194000061082,Southern Region
Kerala,2020,2,Thrissur,1351787,2341058567.044311,10.4786547,76.27261253399872,Southern Region
Kerala,2020,2,Malappuram,1257378,1803201659.970934,10.61381845,76.51663324239766,Southern Region
Kerala,2020,2,Kannur,998243,1189750957.315987,11.9863343,75.54797042899436,Southern Region
Kerala,2020,2,Kollam,893973,1193885128.370009,8.8855684,76.5892353,Southern Region
Kerala,2020,2,Palakkad,893115,1291966407.546324,10.78789845,76.47408711165895,Southern Region
Kerala,2020,2,Kottayam,761782,1204970922.405395,9.5003001,76.8353071,Southern Region
