State,Year,Quarter,Brand,Transaction_count,Percentage,Region
Lakshadweep,2019,2,Oppo,246,0.14081282198053802,Southern Region
Lakshadweep,2019,2,Huawei,132,0.075558099599313,Southern Region
Lakshadweep,2019,2,Realme,86,0.049227246708643,Southern Region
Lakshadweep,2019,2,OnePlus,58,0.033199771036061004,Southern Region
Lakshadweep,2019,2,Apple,57,0.032627361190612006,Southern Region
Lakshadweep,2019,2,Lenovo,36,0.020606754436176003,Southern Region
Lakshadweep,2019,2,Motorola,32,0.018317115054378,Southern Region
Lakshadweep,2019,2,Others,137,0.07842014882655901,Southern Region
Lakshadweep,2019,3,Xiaomi,442,0.20878601794992901,Southern Region
Lakshadweep,2019,3,Vivo,378,0.17855455833726902,Southern Region
Lakshadweep,2019,3,Samsung,343,0.16202172886159602,Southern Region
Lakshadweep,2019,3,Oppo,331,0.156353330184222,Southern Region
Lakshadweep,2019,3,Huawei,174,0.08219178082191701,Southern Region
Lakshadweep,2019,3,Realme,103,0.048653755314123005,Southern Region
Lakshadweep,2019,3,Apple,68,0.032120925838450005,Southern Region
Lakshadweep,2019,3,OnePlus,64,0.030231459612659002,Southern Region
Lakshadweep,2019,3,Motorola,36,0.01700519603212,Southern Region
Lakshadweep,2019,3,Lenovo,33,0.015588096362777,Southern Region
Lakshadweep,2019,3,Others,145,0.068493150684931,Southern Region
Lakshadweep,2019,4,Xiaomi,496,0.20436753193242602,Southern Region
Lakshadweep,2019,4,Vivo,462,0.19035846724351002,Southern Region
Lakshadweep,2019,4,Samsung,394,0.162340337865677,Southern Region
Lakshadweep,2019,4,Oppo,371,0.15286361763494002,Southern Region
Lakshadweep,2019,4,Huawei,202,0.08323032550473801,Southern Region
Lakshadweep,2019,4,Realme,124,0.051091882983106005,Southern Region
Lakshadweep,2019,4,Apple,72,0.029666254635352003,Southern Region
Lakshadweep,2019,4,OnePlus,70,0.028842192006592004,Southern Region
Lakshadweep,2019,4,Motorola,37,0.015245158632056001,Southern Region
Lakshadweep,2019,4,Lenovo,35,0.014421096003296002,Southern Region
Lakshadweep,2019,4,Others,164,0.06757313555830201,Southern Region
Lakshadweep,2020,1,Xiaomi,560,0.20202020202020202,Southern Region
Lakshadweep,2020,1,Vivo,548,0.19769119769119703,Southern Region
Lakshadweep,2020,1,Samsung,431,0.155483405483405,Southern Region
Lakshadweep,2020,1,Oppo,426,0.153679653679653,Southern Region
Lakshadweep,2020,1,Huawei,237,0.085497835497835,Southern Region
Lakshadweep,2020,1,Realme,152,0.05483405483405401,Southern Region
Lakshadweep,2020,1,Apple,81,0.029220779220779,Southern Region
Lakshadweep,2020,1,OnePlus,77,0.027777777777777003,Southern Region
Lakshadweep,2020,1,Lenovo,47,0.016955266955266002,Southern Region
Lakshadweep,2020,1,Motorola,38,0.013708513708513,Southern Region
Lakshadweep,2020,1,Others,175,0.06313131313131301,Southern Region
Lakshadweep,2020,2,Vivo,654,0.20520866018198902,Southern Region
Lakshadweep,2020,2,Xiaomi,654,0.20520866018198902,Southern Region
Lakshadweep,2020,2,Samsung,495,0.15531848133040402,Southern Region
Lakshadweep,2020,2,Oppo,489,0.15343583307185402,Southern Region
Lakshadweep,2020,2,Huawei,266,0.08346407279573201,Southern Region
Lakshadweep,2020,2,Realme,195,0.061186068402886006,Southern Region
Lakshadweep,2020,2,Apple,85,0.026670850329463,Southern Region
Lakshadweep,2020,2,OnePlus,81,0.025415751490429003,Southern Region
Lakshadweep,2020,2,Lenovo,44,0.013806087229369001,Southern Region
Lakshadweep,2020,2,Motorola,41,0.012864763100094,Southern Region
Lakshadweep,2020,2,Others,183,0.057420771885786,Southern Region
Lakshadweep,2020,3,Vivo,784,0.21514818880351202,Southern Region
Lakshadweep,2020,3,Xiaomi,736,0.20197585071350102,Southern Region
Lakshadweep,2020,3,Oppo,567,0.155598243688254,Southern Region
Lakshadweep,2020,3,Samsung,550,0.15093304061470902,Southern Region
Lakshadweep,2020,3,Huawei,302,0.08287596048298501,Southern Region
Lakshadweep,2020,3,Realme,222,0.06092206366630001,Southern Region
Lakshadweep,2020,3,Apple,91,0.024972557628979,Southern Region
Lakshadweep,2020,3,OnePlus,87,0.023874862788144,Southern Region
Lakshadweep,2020,3,Lenovo,50,0.013721185510428,Southern Region
Lakshadweep,2020,3,Motorola,44,0.012074643249176,Southern Region
Lakshadweep,2020,3,Others,211,0.057903402854006004,Southern Region
Lakshadweep,2020,4,Vivo,934,0.22349844460397203,Southern Region
Lakshadweep,2020,4,Xiaomi,838,0.20052644173247103,Southern Region
Lakshadweep,2020,4,Oppo,639,0.15290739411342402,Southern Region
Lakshadweep,2020,4,Samsung,635,0.151950227327111,Southern Region
Lakshadweep,2020,4,Huawei,346,0.08279492701603201,Southern Region
Lakshadweep,2020,4,Realme,272,0.065087341469251,Southern Region
Lakshadweep,2020,4,Apple,101,0.024168461354391,Southern Region
Lakshadweep,2020,4,OnePlus,97,0.023211294568078,Southern Region
Lakshadweep,2020,4,Lenovo,52,0.012443168222062002,Southern Region
Lakshadweep,2020,4,Motorola,47,0.011246709739172,Southern Region
Lakshadweep,2020,4,Others,218,0.052165589854032,Southern Region
Lakshadweep,2021,1,Vivo,1032,0.225475202097443,Southern Region
Lakshadweep,2021,1,Xiaomi,921,0.20122350884859003,Southern Region
Lakshadweep,2021,1,Oppo,720,0.1573082805331,Southern Region
Lakshadweep,2021,1,Samsung,693,0.15140922001310902,Southern Region
Lakshadweep,2021,1,Huawei,371,0.08105746121913901,Southern Region
Lakshadweep,2021,1,Realme,302,0.065982084334717,Southern Region
Lakshadweep,2021,1,Apple,106,0.023159274634039002,Southern Region
Lakshadweep,2021,1,OnePlus,103,0.022503823465151,Southern Region
Lakshadweep,2021,1,Lenovo,54,0.011798121039982,Southern Region
Lakshadweep,2021,1,Motorola,46,0.010050251256281001,Southern Region
Lakshadweep,2021,1,Others,229,0.050032772558444,Southern Region
Lakshadweep,2021,2,Vivo,1118,0.228349673202614,Southern Region
Lakshadweep,2021,2,Xiaomi,970,0.198120915032679,Southern Region
Lakshadweep,2021,2,Oppo,771,0.157475490196078,Southern Region
Lakshadweep,2021,2,Samsung,717,0.146446078431372,Southern Region
Lakshadweep,2021,2,Huawei,379,0.077410130718954,Southern Region
Lakshadweep,2021,2,Realme,350,0.071486928104575,Southern Region
Lakshadweep,2021,2,Apple,121,0.024714052287581,Southern Region
Lakshadweep,2021,2,OnePlus,118,0.024101307189542003,Southern Region
Lakshadweep,2021,2,Lenovo,60,0.012254901960784001,Southern Region
Lakshadweep,2021,2,Motorola,42,0.008578431372549001,Southern Region
Lakshadweep,2021,2,Others,250,0.051062091503267,Southern Region
Lakshadweep,2021,3,Vivo,1234,0.23340268583317503,Southern Region
Lakshadweep,2021,3,Xiaomi,1046,0.19784376773217302,Southern Region
Lakshadweep,2021,3,Oppo,816,0.154340836012861,Southern Region
Lakshadweep,2021,3,Samsung,774,0.146396822394552,Southern Region
Lakshadweep,2021,3,Realme,413,0.07811613391337201,Southern Region
Lakshadweep,2021,3,Huawei,398,0.07527898619254701,Southern Region
Lakshadweep,2021,3,Apple,134,0.025345186306033003,Southern Region
Lakshadweep,2021,3,OnePlus,132,0.024966899943257,Southern Region
Lakshadweep,2021,3,Lenovo,55,0.010402874976357002,Southern Region
Lakshadweep,2021,3,Motorola,46,0.008700586343862001,Southern Region
Lakshadweep,2021,3,Others,239,0.045205220351806005,Southern Region
Lakshadweep,2021,4,Vivo,1354,0.24015608371763003,Southern Region
Lakshadweep,2021,4,Xiaomi,1146,0.20326356864136202,Southern Region
Lakshadweep,2021,4,Oppo,899,0.159453706988293,Southern Region
Lakshadweep,2021,4,Samsung,776,0.13763746009223102,Southern Region
Lakshadweep,2021,4,Realme,448,0.07946080170273101,Southern Region
Lakshadweep,2021,4,Huawei,396,0.07023767293366401,Southern Region
Lakshadweep,2021,4,Apple,151,0.026782547002483004,Southern Region
Lakshadweep,2021,4,OnePlus,143,0.025363604114934,Southern Region
Lakshadweep,2021,4,Motorola,46,0.008158921603405,Southern Region
Lakshadweep,2021,4,Lenovo,45,0.007981553742461001,Southern Region
Lakshadweep,2021,4,Others,234,0.041504079460801,Southern Region
Lakshadweep,2022,1,Vivo,1441,0.24056761268781301,Southern Region
Lakshadweep,2022,1,Xiaomi,1203,0.200834724540901,Southern Region
Lakshadweep,2022,1,Oppo,956,0.159599332220367,Southern Region
Lakshadweep,2022,1,Samsung,804,0.134223706176961,Southern Region
Lakshadweep,2022,1,Realme,507,0.08464106844741201,Southern Region
Lakshadweep,2022,1,Huawei,397,0.066277128547579,Southern Region
Lakshadweep,2022,1,Apple,176,0.029382303839732,Southern Region
Lakshadweep,2022,1,OnePlus,160,0.026711185308848,Southern Region
Lakshadweep,2022,1,Lenovo,50,0.008347245409015,Southern Region
Lakshadweep,2022,1,Motorola,49,0.008180300500834,Southern Region
Lakshadweep,2022,1,Others,247,0.041235392320534005,Southern Region
Madhya Pradesh,2018,1,Xiaomi,652241,0.25541989103239604,Central Region
Madhya Pradesh,2018,1,Samsung,490595,0.19211874359483402,Central Region
Madhya Pradesh,2018,1,Vivo,380809,0.149126156258431,Central Region
Madhya Pradesh,2018,1,Oppo,256901,0.10060334358943,Central Region
Madhya Pradesh,2018,1,Realme,146657,0.05743140182714301,Central Region
Madhya Pradesh,2018,1,Motorola,66919,0.026205717960074003,Central Region
Madhya Pradesh,2018,1,Micromax,59025,0.023114399536654003,Central Region
Madhya Pradesh,2018,1,Apple,57650,0.022575944655453,Central Region
Madhya Pradesh,2018,1,OnePlus,55940,0.021906302585014,Central Region
Madhya Pradesh,2018,1,Lenovo,51523,0.020176589704820003,Central Region
Madhya Pradesh,2018,1,Others,335343,0.131321509255745,Central Region
Madhya Pradesh,2018,2,Xiaomi,890108,0.25862737247295003,Central Region
Madhya Pradesh,2018,2,Samsung,654270,0.19010292120492903,Central Region
Madhya Pradesh,2018,2,Vivo,531042,0.15429812689334302,Central Region
Madhya Pradesh,2018,2,Oppo,352090,0.102302317891762,Central Region
Madhya Pradesh,2018,2,Realme,192521,0.055938380933397,Central Region
Madhya Pradesh,2018,2,Motorola,85306,0.024786280581881003,Central Region
Madhya Pradesh,2018,2,Micromax,82296,0.023911703124827002,Central Region
Madhya Pradesh,2018,2,Apple,72862,0.021170585606605,Central Region
Madhya Pradesh,2018,2,OnePlus,68143,0.019799445732904,Central Region
Madhya Pradesh,2018,2,Lenovo,65308,0.018975715802423,Central Region
Madhya Pradesh,2018,2,Others,447716,0.130087149754973,Central Region
Madhya Pradesh,2018,3,Xiaomi,1132909,0.26289806555993,Central Region
Madhya Pradesh,2018,3,Samsung,816822,0.18954825472018802,Central Region
Madhya Pradesh,2018,3,Vivo,697677,0.161899970505712,Central Region
Madhya Pradesh,2018,3,Oppo,452478,0.10500012879095001,Central Region
Madhya Pradesh,2018,3,Realme,239549,0.05558872663807501,Central Region
Madhya Pradesh,2018,3,Motorola,99876,0.023176801663561,Central Region
Madhya Pradesh,2018,3,Micromax,90871,0.021087139492665,Central Region
Madhya Pradesh,2018,3,Apple,84853,0.01969062789417,Central Region
Madhya Pradesh,2018,3,OnePlus,79210,0.018381137207844,Central Region
Madhya Pradesh,2018,3,Lenovo,71683,0.016634453458779,Central Region
Madhya Pradesh,2018,3,Others,543381,0.12609469406812002,Central Region
Madhya Pradesh,2018,4,Xiaomi,1416415,0.26398850271794905,Central Region
Madhya Pradesh,2018,4,Samsung,1015220,0.18921460710972102,Central Region
Madhya Pradesh,2018,4,Vivo,905510,0.168767083867461,Central Region
Madhya Pradesh,2018,4,Oppo,579831,0.10806770439415801,Central Region
Madhya Pradesh,2018,4,Realme,294612,0.054909176168524004,Central Region
Madhya Pradesh,2018,4,Motorola,117954,0.021984022937905003,Central Region
Madhya Pradesh,2018,4,Micromax,103324,0.019257313749733003,Central Region
Madhya Pradesh,2018,4,Apple,100071,0.018651026327374,Central Region
Madhya Pradesh,2018,4,OnePlus,90958,0.016952564206266,Central Region
Madhya Pradesh,2018,4,Lenovo,84373,0.015725265504687003,Central Region
Madhya Pradesh,2018,4,Others,657174,0.12248273301621701,Central Region
Madhya Pradesh,2019,1,Xiaomi,1692888,0.263919806722465,Central Region
Madhya Pradesh,2019,1,Samsung,1214286,0.18930615990295502,Central Region
Madhya Pradesh,2019,1,Vivo,1118407,0.174358704933257,Central Region
Madhya Pradesh,2019,1,Oppo,713079,0.111168412711206,Central Region
Madhya Pradesh,2019,1,Realme,347539,0.05418103602159,Central Region
Madhya Pradesh,2019,1,Motorola,132833,0.020708552300190003,Central Region
Madhya Pradesh,2019,1,Micromax,115580,0.018018824199227002,Central Region
Madhya Pradesh,2019,1,Apple,114562,0.017860118860632,Central Region
Madhya Pradesh,2019,1,OnePlus,102145,0.015924319067573002,Central Region
Madhya Pradesh,2019,1,Lenovo,94449,0.014724519179727,Central Region
Madhya Pradesh,2019,1,Others,768635,0.11982954610117201,Central Region
Madhya Pradesh,2019,2,Xiaomi,1936039,0.26516824970018504,Central Region
Madhya Pradesh,2019,2,Samsung,1385430,0.189754466817108,Central Region
Madhya Pradesh,2019,2,Vivo,1303162,0.178486686794941,Central Region
Madhya Pradesh,2019,2,Oppo,827579,0.11334878838630201,Central Region
Madhya Pradesh,2019,2,Realme,396497,0.054305938827355,Central Region
Madhya Pradesh,2019,2,Motorola,145364,0.019909680254074,Central Region
Madhya Pradesh,2019,2,Apple,127711,0.017491849253791002,Central Region
Madhya Pradesh,2019,2,Micromax,120323,0.016479956916506,Central Region
Madhya Pradesh,2019,2,OnePlus,111156,0.015224405068117002,Central Region
Madhya Pradesh,2019,2,Lenovo,103102,0.014121294499020002,Central Region
Madhya Pradesh,2019,2,Others,844809,0.11570868348259701,Central Region
Madhya Pradesh,2019,3,Xiaomi,2182732,0.266815994398498,Central Region
Madhya Pradesh,2019,3,Samsung,1532795,0.187368042496305,Central Region
Madhya Pradesh,2019,3,Vivo,1494051,0.182631996620323,Central Region
Madhya Pradesh,2019,3,Oppo,939484,0.11484202260354401,Central Region
Madhya Pradesh,2019,3,Realme,456103,0.055753787223139006,Central Region
Madhya Pradesh,2019,3,Motorola,154465,0.018881719136735,Central Region
Madhya Pradesh,2019,3,Apple,139917,0.017103379383385003,Central Region
Madhya Pradesh,2019,3,Micromax,129516,0.015831966696101003,Central Region
Madhya Pradesh,2019,3,OnePlus,120190,0.014691961434915001,Central Region
Madhya Pradesh,2019,3,Huawei,113980,0.013932854350209,Central Region
Madhya Pradesh,2019,3,Others,917431,0.112146275656841,Central Region
Madhya Pradesh,2019,4,Xiaomi,2450683,0.26738882261797503,Central Region
Madhya Pradesh,2019,4,Vivo,1711918,0.18678374087489902,Central Region
Madhya Pradesh,2019,4,Samsung,1704518,0.18597634257517,Central Region
Madhya Pradesh,2019,4,Oppo,1069906,0.116735173685012,Central Region
Madhya Pradesh,2019,4,Realme,529253,0.057745671935958004,Central Region
Madhya Pradesh,2019,4,Motorola,165303,0.018035859613511,Central Region
Madhya Pradesh,2019,4,Apple,150743,0.016447248904856,Central Region
Madhya Pradesh,2019,4,Micromax,136341,0.01487587724098,Central Region
Madhya Pradesh,2019,4,OnePlus,127622,0.013924565649719,Central Region
Madhya Pradesh,2019,4,Huawei,125734,0.013718569975410001,Central Region
Madhya Pradesh,2019,4,Others,993220,0.10836812692650401,Central Region
Madhya Pradesh,2020,1,Xiaomi,2697286,0.265706573033337,Central Region
Madhya Pradesh,2020,1,Vivo,1956817,0.192763814858111,Central Region
Madhya Pradesh,2020,1,Samsung,1873824,0.18458826891461202,Central Region
Madhya Pradesh,2020,1,Oppo,1206327,0.11883389938166901,Central Region
Madhya Pradesh,2020,1,Realme,607456,0.05983979897887601,Central Region
Madhya Pradesh,2020,1,Motorola,174003,0.017140837429742,Central Region
Madhya Pradesh,2020,1,Apple,160868,0.015846923533776,Central Region
Madhya Pradesh,2020,1,Huawei,136299,0.013426659315278,Central Region
Madhya Pradesh,2020,1,Micromax,135703,0.013367948033817,Central Region
Madhya Pradesh,2020,1,OnePlus,133926,0.013192897786909002,Central Region
Madhya Pradesh,2020,1,Others,1068862,0.10529237873386701,Central Region
Madhya Pradesh,2020,2,Xiaomi,3003291,0.264038975867171,Central Region
Madhya Pradesh,2020,2,Vivo,2247524,0.19759455051038602,Central Region
Madhya Pradesh,2020,2,Samsung,2084294,0.183243932461453,Central Region
Madhya Pradesh,2020,2,Oppo,1376782,0.12104192010443,Central Region
Madhya Pradesh,2020,2,Realme,693404,0.06096168570484801,Central Region
Madhya Pradesh,2020,2,Motorola,185349,0.016295244163154,Central Region
Madhya Pradesh,2020,2,Apple,170312,0.014973243038350001,Central Region
Madhya Pradesh,2020,2,Micromax,147344,0.012953975775298,Central Region
Madhya Pradesh,2020,2,Huawei,147224,0.012943425789598001,Central Region
Madhya Pradesh,2020,2,OnePlus,139482,0.012262775878829001,Central Region
Madhya Pradesh,2020,2,Others,1179417,0.103690270706478,Central Region
Madhya Pradesh,2020,3,Xiaomi,3292397,0.262045391740866,Central Region
Madhya Pradesh,2020,3,Vivo,2556833,0.203501067793761,Central Region
Madhya Pradesh,2020,3,Samsung,2278237,0.181327314762933,Central Region
Madhya Pradesh,2020,3,Oppo,1539499,0.12253036876770101,Central Region
Madhya Pradesh,2020,3,Realme,799089,0.063600346507671,Central Region
Madhya Pradesh,2020,3,Motorola,196221,0.015617438848591,Central Region
Madhya Pradesh,2020,3,Apple,181092,0.014413305588948001,Central Region
Madhya Pradesh,2020,3,Huawei,157340,0.012522858554575002,Central Region
Madhya Pradesh,2020,3,Micromax,157127,0.012505905657205002,Central Region
Madhya Pradesh,2020,3,OnePlus,146328,0.011646401719676002,Central Region
Madhya Pradesh,2020,3,Others,1260061,0.10028960005806901,Central Region
Madhya Pradesh,2020,4,Xiaomi,3563397,0.259383516328895,Central Region
Madhya Pradesh,2020,4,Vivo,2853943,0.20774159341275603,Central Region
Madhya Pradesh,2020,4,Samsung,2466332,0.17952697007784302,Central Region
Madhya Pradesh,2020,4,Oppo,1703093,0.123969978920431,Central Region
Madhya Pradesh,2020,4,Realme,905866,0.065938964533783,Central Region
Madhya Pradesh,2020,4,Motorola,206156,0.015006317901794,Central Region
Madhya Pradesh,2020,4,Apple,195195,0.014208454873206001,Central Region
Madhya Pradesh,2020,4,Huawei,166594,0.012126557192279001,Central Region
Madhya Pradesh,2020,4,Micromax,164239,0.011955134198727001,Central Region
Madhya Pradesh,2020,4,Tecno,157894,0.011493274795717,Central Region
Madhya Pradesh,2020,4,Others,1355238,0.09864923776456501,Central Region
Madhya Pradesh,2021,1,Xiaomi,3826173,0.25783832488949804,Central Region
Madhya Pradesh,2021,1,Vivo,3171754,0.213738306741897,Central Region
Madhya Pradesh,2021,1,Samsung,2620433,0.176585861435215,Central Region
Madhya Pradesh,2021,1,Oppo,1846729,0.12444746013441,Central Region
Madhya Pradesh,2021,1,Realme,1015817,0.068453923456748,Central Region
Madhya Pradesh,2021,1,Motorola,211488,0.014251763225089002,Central Region
Madhya Pradesh,2021,1,Apple,210736,0.014201087413954,Central Region
Madhya Pradesh,2021,1,Tecno,184784,0.012452232825431,Central Region
Madhya Pradesh,2021,1,Huawei,173653,0.011702136477372001,Central Region
Madhya Pradesh,2021,1,Micromax,165359,0.011143220017861001,Central Region
Madhya Pradesh,2021,1,Others,1412501,0.09518568338251801,Central Region
Madhya Pradesh,2021,2,Xiaomi,4052668,0.25423025688267303,Central Region
Madhya Pradesh,2021,2,Vivo,3483187,0.21850581537406602,Central Region
Madhya Pradesh,2021,2,Samsung,2757784,0.17300014083239101,Central Region
Madhya Pradesh,2021,2,Oppo,2001363,0.125548658218605,Central Region
Madhya Pradesh,2021,2,Realme,1196164,0.07503725471561101,Central Region
Madhya Pradesh,2021,2,Tecno,240188,0.015067372145987001,Central Region
Madhya Pradesh,2021,2,Apple,228017,0.014303866115757001,Central Region
Madhya Pradesh,2021,2,Motorola,210526,0.013206628093019,Central Region
Madhya Pradesh,2021,2,OnePlus,182565,0.011452590453445,Central Region
Madhya Pradesh,2021,2,Huawei,171485,0.010757524574311,Central Region
Madhya Pradesh,2021,2,Others,1416988,0.08888989259412901,Central Region
Madhya Pradesh,2021,3,Xiaomi,4290362,0.24929133731077302,Central Region
Madhya Pradesh,2021,3,Vivo,3891058,0.22608979204407,Central Region
Madhya Pradesh,2021,3,Samsung,2829150,0.16438766401361302,Central Region
Madhya Pradesh,2021,3,Oppo,2215661,0.12874090664548202,Central Region
Madhya Pradesh,2021,3,Realme,1404072,0.08158355555093201,Central Region
Madhya Pradesh,2021,3,Tecno,298534,0.017346307862304,Central Region
Madhya Pradesh,2021,3,Apple,249062,0.014471738993888001,Central Region
Madhya Pradesh,2021,3,OnePlus,224466,0.013042589254892002,Central Region
Madhya Pradesh,2021,3,Motorola,208788,0.012131619600966,Central Region
Madhya Pradesh,2021,3,Huawei,180559,0.010491374521193001,Central Region
Madhya Pradesh,2021,3,Others,1418521,0.082423114201882,Central Region
Madhya Pradesh,2021,4,Xiaomi,4500562,0.24385038710207702,Central Region
Madhya Pradesh,2021,4,Vivo,4248158,0.23017458103472002,Central Region
Madhya Pradesh,2021,4,Samsung,2921496,0.15829310439833202,Central Region
Madhya Pradesh,2021,4,Oppo,2400977,0.13009023559128402,Central Region
Madhya Pradesh,2021,4,Realme,1682298,0.091150620416083,Central Region
Madhya Pradesh,2021,4,Tecno,350126,0.018970599812757002,Central Region
Madhya Pradesh,2021,4,Apple,293413,0.015897764241617002,Central Region
Madhya Pradesh,2021,4,OnePlus,264637,0.014338617019726002,Central Region
Madhya Pradesh,2021,4,Motorola,211860,0.011479042619887001,Central Region
Madhya Pradesh,2021,4,Huawei,174122,0.009434314448503001,Central Region
Madhya Pradesh,2021,4,Others,1408594,0.07632073331500801,Central Region
Madhya Pradesh,2022,1,Xiaomi,4678482,0.238016229732103,Central Region
Madhya Pradesh,2022,1,Vivo,4575284,0.23276606549594803,Central Region
Madhya Pradesh,2022,1,Samsung,3009068,0.153085342717471,Central Region
Madhya Pradesh,2022,1,Oppo,2595568,0.132048666506207,Central Region
Madhya Pradesh,2022,1,Realme,1935366,0.09846110735740801,Central Region
Madhya Pradesh,2022,1,Tecno,424783,0.02161069511741,Central Region
Madhya Pradesh,2022,1,Apple,325559,0.016562706821433,Central Region
Madhya Pradesh,2022,1,OnePlus,303765,0.01545394425469,Central Region
Madhya Pradesh,2022,1,Motorola,211431,0.010756482437783,Central Region
Madhya Pradesh,2022,1,Huawei,173297,0.008816427756670001,Central Region
Madhya Pradesh,2022,1,Others,1423544,0.07242233180287,Central Region
Maharashtra,2018,1,Xiaomi,1606618,0.26307836555922604,Western Region
Maharashtra,2018,1,Samsung,1354403,0.22177899634419102,Western Region
Maharashtra,2018,1,Vivo,722501,0.11830714096002001,Western Region
Maharashtra,2018,1,Oppo,611419,0.100117832111837,Western Region
Maharashtra,2018,1,Motorola,250397,0.041001677748496,Western Region
Maharashtra,2018,1,OnePlus,250269,0.040980718173294,Western Region
Maharashtra,2018,1,Apple,240145,0.039322946772176,Western Region
Maharashtra,2018,1,Realme,238202,0.03900478697048,Western Region
Maharashtra,2018,1,Lenovo,157770,0.025834313903042003,Western Region
Maharashtra,2018,1,Huawei,77241,0.012647957407523001,Western Region
Maharashtra,2018,1,Others,598029,0.09792526404971001,Western Region
Maharashtra,2018,2,Xiaomi,2177364,0.26480974891548903,Western Region
Maharashtra,2018,2,Samsung,1813491,0.22055572534978002,Western Region
Maharashtra,2018,2,Vivo,1030036,0.12527238189568402,Western Region
Maharashtra,2018,2,Oppo,852747,0.10371059637177601,Western Region
Maharashtra,2018,2,Motorola,326189,0.039670917305969,Western Region
Maharashtra,2018,2,Realme,312225,0.037972623711579,Western Region
Maharashtra,2018,2,OnePlus,312199,0.037969461606633004,Western Region
Maharashtra,2018,2,Apple,308656,0.037538563998146,Western Region
Maharashtra,2018,2,Lenovo,200468,0.024380802082513003,Western Region
Maharashtra,2018,2,Huawei,103831,0.012627866098476001,Western Region
Maharashtra,2018,2,Others,785165,0.09549131266395,Western Region
Maharashtra,2018,3,Xiaomi,2766078,0.265076114277741,Western Region
Maharashtra,2018,3,Samsung,2300594,0.22046830134605203,Western Region
Maharashtra,2018,3,Vivo,1399253,0.134091861520706,Western Region
Maharashtra,2018,3,Oppo,1125654,0.10787258650739201,Western Region
Maharashtra,2018,3,Realme,390608,0.037432368445792,Western Region
Maharashtra,2018,3,Motorola,388369,0.037217802761141006,Western Region
Maharashtra,2018,3,Apple,375379,0.035972957632237006,Western Region
Maharashtra,2018,3,OnePlus,373333,0.035776887337107,Western Region
Maharashtra,2018,3,Lenovo,228516,0.021898924517057,Western Region
Maharashtra,2018,3,Huawei,134410,0.01288064925142,Western Region
Maharashtra,2018,3,Others,952839,0.09131154640335101,Western Region
Maharashtra,2018,4,Xiaomi,3540182,0.26455591789383603,Western Region
Maharashtra,2018,4,Samsung,2956289,0.22092190456718103,Western Region
Maharashtra,2018,4,Vivo,1906545,0.14247509378921802,Western Region
Maharashtra,2018,4,Oppo,1510894,0.11290830499965501,Western Region
Maharashtra,2018,4,Realme,492198,0.036781694747758005,Western Region
Maharashtra,2018,4,Apple,470804,0.035182932506885,Western Region
Maharashtra,2018,4,Motorola,466650,0.034872506296331006,Western Region
Maharashtra,2018,4,OnePlus,454556,0.033968728108936,Western Region
Maharashtra,2018,4,Lenovo,269382,0.020130773580024002,Western Region
Maharashtra,2018,4,Huawei,175714,0.013131013760534,Western Region
Maharashtra,2018,4,Others,1138388,0.085071129749636,Western Region
Maharashtra,2019,1,Xiaomi,4274491,0.262489106940111,Western Region
Maharashtra,2019,1,Samsung,3611915,0.22180145956409503,Western Region
Maharashtra,2019,1,Vivo,2418126,0.148492939676013,Western Region
Maharashtra,2019,1,Oppo,1907902,0.11716096538962201,Western Region
Maharashtra,2019,1,Realme,585138,0.035932313591658,Western Region
Maharashtra,2019,1,Apple,558788,0.034314205618598,Western Region
Maharashtra,2019,1,Motorola,534307,0.032810869706322,Western Region
Maharashtra,2019,1,OnePlus,525104,0.03224572937706,Western Region
Maharashtra,2019,1,Lenovo,306357,0.018812854053231,Western Region
Maharashtra,2019,1,Huawei,217773,0.013373063666684,Western Region
Maharashtra,2019,1,Others,1344550,0.08256649241660001,Western Region
Maharashtra,2019,2,Xiaomi,4892831,0.260576104510976,Western Region
Maharashtra,2019,2,Samsung,4177428,0.222476091063656,Western Region
Maharashtra,2019,2,Vivo,2871247,0.152913182235157,Western Region
Maharashtra,2019,2,Oppo,2256129,0.12015401841883401,Western Region
Maharashtra,2019,2,Realme,671555,0.035764813022331005,Western Region
Maharashtra,2019,2,Apple,637834,0.033968943346838004,Western Region
Maharashtra,2019,2,Motorola,590477,0.031446865110061,Western Region
Maharashtra,2019,2,OnePlus,584246,0.031115022520933,Western Region
Maharashtra,2019,2,Lenovo,336952,0.017944956522549002,Western Region
Maharashtra,2019,2,Huawei,250636,0.013348049938821,Western Region
Maharashtra,2019,2,Others,1507640,0.080291953309838,Western Region
Maharashtra,2019,3,Xiaomi,5512362,0.25863750060350205,Western Region
Maharashtra,2019,3,Samsung,4737873,0.22229883140781,Western Region
Maharashtra,2019,3,Vivo,3365190,0.15789317368052,Western Region
Maharashtra,2019,3,Oppo,2622932,0.12306676824434701,Western Region
Maharashtra,2019,3,Realme,776018,0.036410409175473,Western Region
Maharashtra,2019,3,Apple,710463,0.033334598596983005,Western Region
Maharashtra,2019,3,OnePlus,640069,0.030031744354558004,Western Region
Maharashtra,2019,3,Motorola,634763,0.029782789264489,Western Region
Maharashtra,2019,3,Lenovo,350502,0.016445393324409002,Western Region
Maharashtra,2019,3,Huawei,283713,0.013311684031041,Western Region
Maharashtra,2019,3,Others,1679196,0.078787107316863,Western Region
