State,Year,Quarter,District,Registered_users,App_opens,Latitude,Longitude,Region
Karnataka,2018,3,Bidar,102087,0,18.02315245,77.249718672587,Southern Region
Karnataka,2018,3,Bengaluru Rural,156268,0,18.02315245,77.249718672587,Southern Region
Karnataka,2018,3,Raichur,104416,0,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2018,3,Chamarajanagara,33703,0,11.9238058,76.9393558,Southern Region
Karnataka,2018,3,Dakshina Kannada,153231,0,12.82133045,75.22767162650372,Southern Region
Karnataka,2018,3,Hassan,99071,0,13.029374,76.17429357550145,Southern Region
Karnataka,2018,3,Dharwad,181324,0,15.37259455,75.13728310525259,Southern Region
Karnataka,2018,3,Shivamogga,107293,0,13.9326093,75.574978,Southern Region
Karnataka,2018,3,Udupi,83838,0,13.52617505,74.87325316307695,Southern Region
Karnataka,2018,3,Gadag,50845,0,15.416337,75.68075427946448,Southern Region
Karnataka,2018,4,Mysuru,341636,0,12.1988434,76.61353212165531,Southern Region
Karnataka,2018,4,Chitradurga,101817,0,14.3051049,76.52948762295526,Southern Region
Karnataka,2018,4,Kalaburagi,186668,0,17.24191785,76.7753828143516,Southern Region
Karnataka,2018,4,Ramanagara,115881,0,12.72465905,77.32018505519862,Southern Region
Karnataka,2018,4,Mandya,127238,0,12.6336348,76.73023183296073,Southern Region
Karnataka,2018,4,Kodagu,37481,0,12.2335192,76.2818865,Southern Region
Karnataka,2018,4,Chikkamagaluru,77854,0,13.4005751,75.6327382353719,Southern Region
Karnataka,2018,4,Haveri,80957,0,14.714635,75.38456743047416,Southern Region
Karnataka,2018,4,Ballari,226336,0,15.34594225,76.82043303614613,Southern Region
Karnataka,2018,4,Belagavi,328102,0,15.8572666,74.5069343,Southern Region
Karnataka,2018,4,Kolar,157183,0,13.1794187,78.26805837975584,Southern Region
Karnataka,2018,4,Uttara Kannada,106612,0,14.883333,74.583333,Southern Region
Karnataka,2018,4,Tumakuru,203805,0,13.3400771,77.1006208,Southern Region
Karnataka,2018,4,Yadgir,53372,0,16.7670964,77.1403984,Southern Region
Karnataka,2018,4,Bengaluru Urban,4126734,0,12.8632604,77.4338693,Southern Region
Karnataka,2018,4,Chikkaballapura,107403,0,13.5883185,77.78043012088901,Southern Region
Karnataka,2018,4,Davanagere,155006,0,14.25041265,75.82562831445583,Southern Region
Karnataka,2018,4,Bagalkote,140282,0,16.28998085,75.58255865030114,Southern Region
Karnataka,2018,4,Vijayapura,160346,0,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2018,4,Koppal,81642,0,15.57825725,76.31063911702896,Southern Region
Karnataka,2018,4,Bidar,131005,0,18.02315245,77.249718672587,Southern Region
Karnataka,2018,4,Bengaluru Rural,209778,0,18.02315245,77.249718672587,Southern Region
Karnataka,2018,4,Raichur,132914,0,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2018,4,Chamarajanagara,45547,0,11.9238058,76.9393558,Southern Region
Karnataka,2018,4,Dakshina Kannada,202453,0,12.82133045,75.22767162650372,Southern Region
Karnataka,2018,4,Hassan,132797,0,13.029374,76.17429357550145,Southern Region
Karnataka,2018,4,Dharwad,230679,0,15.37259455,75.13728310525259,Southern Region
Karnataka,2018,4,Shivamogga,138815,0,13.9326093,75.574978,Southern Region
Karnataka,2018,4,Udupi,109312,0,13.52617505,74.87325316307695,Southern Region
Karnataka,2018,4,Gadag,66147,0,15.416337,75.68075427946448,Southern Region
Karnataka,2019,1,Mysuru,432208,0,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,1,Chitradurga,127578,0,14.3051049,76.52948762295526,Southern Region
Karnataka,2019,1,Kalaburagi,230020,0,17.24191785,76.7753828143516,Southern Region
Karnataka,2019,1,Ramanagara,148213,0,12.72465905,77.32018505519862,Southern Region
Karnataka,2019,1,Mandya,164533,0,12.6336348,76.73023183296073,Southern Region
Karnataka,2019,1,Kodagu,47953,0,12.2335192,76.2818865,Southern Region
Karnataka,2019,1,Chikkamagaluru,98090,0,13.4005751,75.6327382353719,Southern Region
Karnataka,2019,1,Haveri,100853,0,14.714635,75.38456743047416,Southern Region
Karnataka,2019,1,Ballari,281648,0,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,1,Belagavi,412265,0,15.8572666,74.5069343,Southern Region
Karnataka,2019,1,Kolar,201909,0,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,1,Uttara Kannada,131243,0,14.883333,74.583333,Southern Region
Karnataka,2019,1,Tumakuru,258398,0,13.3400771,77.1006208,Southern Region
Karnataka,2019,1,Yadgir,67099,0,16.7670964,77.1403984,Southern Region
Karnataka,2019,1,Bengaluru Urban,5003207,0,12.8632604,77.4338693,Southern Region
Karnataka,2019,1,Chikkaballapura,137719,0,13.5883185,77.78043012088901,Southern Region
Karnataka,2019,1,Davanagere,191840,0,14.25041265,75.82562831445583,Southern Region
Karnataka,2019,1,Bagalkote,173415,0,16.28998085,75.58255865030114,Southern Region
Karnataka,2019,1,Vijayapura,199735,0,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2019,1,Koppal,103151,0,15.57825725,76.31063911702896,Southern Region
Karnataka,2019,1,Bidar,160253,0,18.02315245,77.249718672587,Southern Region
Karnataka,2019,1,Bengaluru Rural,267147,0,18.02315245,77.249718672587,Southern Region
Karnataka,2019,1,Raichur,163836,0,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2019,1,Chamarajanagara,59101,0,11.9238058,76.9393558,Southern Region
Karnataka,2019,1,Dakshina Kannada,254135,0,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,1,Hassan,169484,0,13.029374,76.17429357550145,Southern Region
Karnataka,2019,1,Dharwad,287568,0,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,1,Shivamogga,174221,0,13.9326093,75.574978,Southern Region
Karnataka,2019,1,Udupi,136628,0,13.52617505,74.87325316307695,Southern Region
Karnataka,2019,1,Gadag,82724,0,15.416337,75.68075427946448,Southern Region
Karnataka,2019,2,Mysuru,517839,3883347,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,2,Chitradurga,152893,917295,14.3051049,76.52948762295526,Southern Region
Karnataka,2019,2,Kalaburagi,267907,1592100,17.24191785,76.7753828143516,Southern Region
Karnataka,2019,2,Ramanagara,177164,1571272,12.72465905,77.32018505519862,Southern Region
Karnataka,2019,2,Mandya,200103,1408879,12.6336348,76.73023183296073,Southern Region
Karnataka,2019,2,Kodagu,60977,323029,12.2335192,76.2818865,Southern Region
Karnataka,2019,2,Chikkamagaluru,119458,597243,13.4005751,75.6327382353719,Southern Region
Karnataka,2019,2,Haveri,120318,607007,14.714635,75.38456743047416,Southern Region
Karnataka,2019,2,Ballari,330704,2591795,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,2,Belagavi,492435,2779128,15.8572666,74.5069343,Southern Region
Karnataka,2019,2,Kolar,240400,1936572,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,2,Uttara Kannada,155128,723813,14.883333,74.583333,Southern Region
Karnataka,2019,2,Tumakuru,312592,2112256,13.3400771,77.1006208,Southern Region
Karnataka,2019,2,Yadgir,79499,479502,16.7670964,77.1403984,Southern Region
Karnataka,2019,2,Bengaluru Urban,5694165,71768692,12.8632604,77.4338693,Southern Region
Karnataka,2019,2,Chikkaballapura,165237,1341464,13.5883185,77.78043012088901,Southern Region
Karnataka,2019,2,Davanagere,226600,1439455,14.25041265,75.82562831445583,Southern Region
Karnataka,2019,2,Bagalkote,202371,1174328,16.28998085,75.58255865030114,Southern Region
Karnataka,2019,2,Vijayapura,237960,1452198,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2019,2,Koppal,122344,771554,15.57825725,76.31063911702896,Southern Region
Karnataka,2019,2,Bidar,185622,1279191,18.02315245,77.249718672587,Southern Region
Karnataka,2019,2,Bengaluru Rural,314610,3040775,18.02315245,77.249718672587,Southern Region
Karnataka,2019,2,Raichur,192262,1319337,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2019,2,Chamarajanagara,71698,415442,11.9238058,76.9393558,Southern Region
Karnataka,2019,2,Dakshina Kannada,306684,1488612,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,2,Hassan,205501,1137827,13.029374,76.17429357550145,Southern Region
Karnataka,2019,2,Dharwad,342439,2485798,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,2,Shivamogga,210772,1104757,13.9326093,75.574978,Southern Region
Karnataka,2019,2,Udupi,163912,682081,13.52617505,74.87325316307695,Southern Region
Karnataka,2019,2,Gadag,98493,600062,15.416337,75.68075427946448,Southern Region
Karnataka,2019,3,Mysuru,601068,15381179,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,3,Chitradurga,175696,3445767,14.3051049,76.52948762295526,Southern Region
Karnataka,2019,3,Kalaburagi,306756,6218351,17.24191785,76.7753828143516,Southern Region
Karnataka,2019,3,Ramanagara,205821,5830730,12.72465905,77.32018505519862,Southern Region
Karnataka,2019,3,Mandya,234243,5402921,12.6336348,76.73023183296073,Southern Region
Karnataka,2019,3,Kodagu,73300,1142114,12.2335192,76.2818865,Southern Region
Karnataka,2019,3,Chikkamagaluru,140270,2245116,13.4005751,75.6327382353719,Southern Region
Karnataka,2019,3,Haveri,138074,2239923,14.714635,75.38456743047416,Southern Region
Karnataka,2019,3,Ballari,376264,9897166,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,3,Belagavi,568340,10591496,15.8572666,74.5069343,Southern Region
Karnataka,2019,3,Kolar,277877,7359399,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,3,Uttara Kannada,177303,2570391,14.883333,74.583333,Southern Region
Karnataka,2019,3,Tumakuru,366543,8373477,13.3400771,77.1006208,Southern Region
Karnataka,2019,3,Yadgir,90633,1739841,16.7670964,77.1403984,Southern Region
Karnataka,2019,3,Bengaluru Urban,6383771,286764483,12.8632604,77.4338693,Southern Region
Karnataka,2019,3,Chikkaballapura,191086,5085160,13.5883185,77.78043012088901,Southern Region
Karnataka,2019,3,Davanagere,259239,5292577,14.25041265,75.82562831445583,Southern Region
Karnataka,2019,3,Bagalkote,227893,4396253,16.28998085,75.58255865030114,Southern Region
Karnataka,2019,3,Vijayapura,272575,5507794,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2019,3,Koppal,140202,2868241,15.57825725,76.31063911702896,Southern Region
Karnataka,2019,3,Bidar,211382,4744766,18.02315245,77.249718672587,Southern Region
Karnataka,2019,3,Bengaluru Rural,361924,12165553,18.02315245,77.249718672587,Southern Region
Karnataka,2019,3,Raichur,219963,4884784,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2019,3,Chamarajanagara,83829,1556076,11.9238058,76.9393558,Southern Region
Karnataka,2019,3,Dakshina Kannada,363240,5760451,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,3,Hassan,239587,4197871,13.029374,76.17429357550145,Southern Region
Karnataka,2019,3,Dharwad,397243,10736033,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,3,Shivamogga,246474,4354833,13.9326093,75.574978,Southern Region
Karnataka,2019,3,Udupi,191625,2732005,13.52617505,74.87325316307695,Southern Region
Karnataka,2019,3,Gadag,112854,2198909,15.416337,75.68075427946448,Southern Region
Karnataka,2019,4,Mysuru,686169,20282620,12.1988434,76.61353212165531,Southern Region
Karnataka,2019,4,Chitradurga,204763,4761975,14.3051049,76.52948762295526,Southern Region
Karnataka,2019,4,Kalaburagi,355228,8600804,17.24191785,76.7753828143516,Southern Region
Karnataka,2019,4,Ramanagara,238556,7996637,12.72465905,77.32018505519862,Southern Region
Karnataka,2019,4,Mandya,272705,7321773,12.6336348,76.73023183296073,Southern Region
Karnataka,2019,4,Kodagu,86496,1676527,12.2335192,76.2818865,Southern Region
Karnataka,2019,4,Chikkamagaluru,164190,3246391,13.4005751,75.6327382353719,Southern Region
Karnataka,2019,4,Haveri,160702,3069637,14.714635,75.38456743047416,Southern Region
Karnataka,2019,4,Ballari,429391,13342591,15.34594225,76.82043303614613,Southern Region
Karnataka,2019,4,Belagavi,656749,14298924,15.8572666,74.5069343,Southern Region
Karnataka,2019,4,Kolar,321279,9946553,13.1794187,78.26805837975584,Southern Region
Karnataka,2019,4,Uttara Kannada,202180,3454632,14.883333,74.583333,Southern Region
Karnataka,2019,4,Tumakuru,428605,11843986,13.3400771,77.1006208,Southern Region
Karnataka,2019,4,Yadgir,105445,2422884,16.7670964,77.1403984,Southern Region
Karnataka,2019,4,Bengaluru Urban,7016836,353757216,12.8632604,77.4338693,Southern Region
Karnataka,2019,4,Chikkaballapura,221609,6890491,13.5883185,77.78043012088901,Southern Region
Karnataka,2019,4,Davanagere,298755,7287464,14.25041265,75.82562831445583,Southern Region
Karnataka,2019,4,Bagalkote,260054,5878530,16.28998085,75.58255865030114,Southern Region
Karnataka,2019,4,Vijayapura,314097,7480611,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2019,4,Koppal,162861,3948062,15.57825725,76.31063911702896,Southern Region
Karnataka,2019,4,Bidar,243303,6709326,18.02315245,77.249718672587,Southern Region
Karnataka,2019,4,Bengaluru Rural,411896,16114910,18.02315245,77.249718672587,Southern Region
Karnataka,2019,4,Raichur,253236,6892107,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2019,4,Chamarajanagara,98140,2069842,11.9238058,76.9393558,Southern Region
Karnataka,2019,4,Dakshina Kannada,423031,7875886,12.82133045,75.22767162650372,Southern Region
Karnataka,2019,4,Hassan,279728,5917518,13.029374,76.17429357550145,Southern Region
Karnataka,2019,4,Dharwad,452178,13718357,15.37259455,75.13728310525259,Southern Region
Karnataka,2019,4,Shivamogga,286945,6123526,13.9326093,75.574978,Southern Region
Karnataka,2019,4,Udupi,220313,3719466,13.52617505,74.87325316307695,Southern Region
Karnataka,2019,4,Gadag,129976,3025624,15.416337,75.68075427946448,Southern Region
Karnataka,2020,1,Mysuru,764697,23157562,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,1,Chitradurga,233840,6183299,14.3051049,76.52948762295526,Southern Region
Karnataka,2020,1,Kalaburagi,402676,10731948,17.24191785,76.7753828143516,Southern Region
Karnataka,2020,1,Ramanagara,267981,9733240,12.72465905,77.32018505519862,Southern Region
Karnataka,2020,1,Mandya,309136,9387333,12.6336348,76.73023183296073,Southern Region
Karnataka,2020,1,Kodagu,98612,1929841,12.2335192,76.2818865,Southern Region
Karnataka,2020,1,Chikkamagaluru,186487,3874339,13.4005751,75.6327382353719,Southern Region
Karnataka,2020,1,Haveri,184781,3960695,14.714635,75.38456743047416,Southern Region
Karnataka,2020,1,Ballari,481004,16047162,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,1,Belagavi,746925,17121517,15.8572666,74.5069343,Southern Region
Karnataka,2020,1,Kolar,361750,12303181,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,1,Uttara Kannada,226792,4118524,14.883333,74.583333,Southern Region
Karnataka,2020,1,Tumakuru,488995,14944882,13.3400771,77.1006208,Southern Region
Karnataka,2020,1,Yadgir,121589,3264873,16.7670964,77.1403984,Southern Region
Karnataka,2020,1,Bengaluru Urban,7564577,365358412,12.8632604,77.4338693,Southern Region
Karnataka,2020,1,Chikkaballapura,250163,8606320,13.5883185,77.78043012088901,Southern Region
Karnataka,2020,1,Davanagere,337445,8693016,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,1,Bagalkote,293935,7199781,16.28998085,75.58255865030114,Southern Region
Karnataka,2020,1,Vijayapura,357428,9313061,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2020,1,Koppal,185866,5100820,15.57825725,76.31063911702896,Southern Region
Karnataka,2020,1,Bidar,275072,8639094,18.02315245,77.249718672587,Southern Region
Karnataka,2020,1,Bengaluru Rural,455608,18109090,18.02315245,77.249718672587,Southern Region
Karnataka,2020,1,Raichur,285797,8561095,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2020,1,Chamarajanagara,112400,2677247,11.9238058,76.9393558,Southern Region
Karnataka,2020,1,Dakshina Kannada,481992,9167438,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,1,Hassan,318850,7555719,13.029374,76.17429357550145,Southern Region
Karnataka,2020,1,Dharwad,502446,15318060,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,1,Shivamogga,324957,7363924,13.9326093,75.574978,Southern Region
Karnataka,2020,1,Udupi,247646,4331891,13.52617505,74.87325316307695,Southern Region
Karnataka,2020,1,Gadag,147533,3734672,15.416337,75.68075427946448,Southern Region
Karnataka,2020,2,Mysuru,837003,18069895,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,2,Chitradurga,267374,7921698,14.3051049,76.52948762295526,Southern Region
Karnataka,2020,2,Kalaburagi,455786,12273057,17.24191785,76.7753828143516,Southern Region
Karnataka,2020,2,Ramanagara,297300,9630491,12.72465905,77.32018505519862,Southern Region
Karnataka,2020,2,Mandya,346777,10682341,12.6336348,76.73023183296073,Southern Region
Karnataka,2020,2,Kodagu,112121,2083487,12.2335192,76.2818865,Southern Region
Karnataka,2020,2,Chikkamagaluru,211842,4688043,13.4005751,75.6327382353719,Southern Region
Karnataka,2020,2,Haveri,212822,4828428,14.714635,75.38456743047416,Southern Region
Karnataka,2020,2,Ballari,537204,16857518,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,2,Belagavi,849149,18286088,15.8572666,74.5069343,Southern Region
Karnataka,2020,2,Kolar,404048,13758597,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,2,Uttara Kannada,257257,4832970,14.883333,74.583333,Southern Region
Karnataka,2020,2,Tumakuru,552123,16600911,13.3400771,77.1006208,Southern Region
Karnataka,2020,2,Yadgir,140500,4149274,16.7670964,77.1403984,Southern Region
Karnataka,2020,2,Bengaluru Urban,8028070,217406465,12.8632604,77.4338693,Southern Region
Karnataka,2020,2,Chikkaballapura,280849,9635695,13.5883185,77.78043012088901,Southern Region
Karnataka,2020,2,Davanagere,380810,9219076,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,2,Bagalkote,334436,8204201,16.28998085,75.58255865030114,Southern Region
Karnataka,2020,2,Vijayapura,407483,10678723,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2020,2,Koppal,212354,6151219,15.57825725,76.31063911702896,Southern Region
Karnataka,2020,2,Bidar,312859,11031911,18.02315245,77.249718672587,Southern Region
Karnataka,2020,2,Bengaluru Rural,496292,14889541,18.02315245,77.249718672587,Southern Region
Karnataka,2020,2,Raichur,321809,9717951,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2020,2,Chamarajanagara,128971,3414811,11.9238058,76.9393558,Southern Region
Karnataka,2020,2,Dakshina Kannada,543603,7580908,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,2,Hassan,361759,9097572,13.029374,76.17429357550145,Southern Region
Karnataka,2020,2,Dharwad,554235,12377558,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,2,Shivamogga,365651,7734883,13.9326093,75.574978,Southern Region
Karnataka,2020,2,Udupi,277972,4383464,13.52617505,74.87325316307695,Southern Region
Karnataka,2020,2,Gadag,166907,4323299,15.416337,75.68075427946448,Southern Region
Karnataka,2020,3,Mysuru,923296,26595871,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,3,Chitradurga,300719,10159890,14.3051049,76.52948762295526,Southern Region
Karnataka,2020,3,Kalaburagi,507894,16580065,17.24191785,76.7753828143516,Southern Region
Karnataka,2020,3,Ramanagara,329112,12931411,12.72465905,77.32018505519862,Southern Region
Karnataka,2020,3,Mandya,386051,13267940,12.6336348,76.73023183296073,Southern Region
Karnataka,2020,3,Kodagu,127160,2791774,12.2335192,76.2818865,Southern Region
Karnataka,2020,3,Chikkamagaluru,240177,6269375,13.4005751,75.6327382353719,Southern Region
Karnataka,2020,3,Haveri,243591,6367113,14.714635,75.38456743047416,Southern Region
Karnataka,2020,3,Ballari,595935,23172796,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,3,Belagavi,951629,24325882,15.8572666,74.5069343,Southern Region
Karnataka,2020,3,Kolar,449470,18721704,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,3,Uttara Kannada,287730,6238135,14.883333,74.583333,Southern Region
Karnataka,2020,3,Tumakuru,618091,21713087,13.3400771,77.1006208,Southern Region
Karnataka,2020,3,Yadgir,157834,5211314,16.7670964,77.1403984,Southern Region
Karnataka,2020,3,Bengaluru Urban,8611452,322860571,12.8632604,77.4338693,Southern Region
Karnataka,2020,3,Chikkaballapura,313480,13001841,13.5883185,77.78043012088901,Southern Region
Karnataka,2020,3,Davanagere,426961,12583087,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,3,Bagalkote,376754,11151542,16.28998085,75.58255865030114,Southern Region
Karnataka,2020,3,Vijayapura,458119,14492659,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2020,3,Koppal,239771,8347850,15.57825725,76.31063911702896,Southern Region
Karnataka,2020,3,Bidar,347354,13891230,18.02315245,77.249718672587,Southern Region
Karnataka,2020,3,Bengaluru Rural,543893,22521395,18.02315245,77.249718672587,Southern Region
Karnataka,2020,3,Raichur,357794,13008515,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2020,3,Chamarajanagara,145166,4038938,11.9238058,76.9393558,Southern Region
Karnataka,2020,3,Dakshina Kannada,617552,11393774,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,3,Hassan,407970,11515402,13.029374,76.17429357550145,Southern Region
Karnataka,2020,3,Dharwad,608659,17999599,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,3,Shivamogga,411810,10667405,13.9326093,75.574978,Southern Region
Karnataka,2020,3,Udupi,314731,6056848,13.52617505,74.87325316307695,Southern Region
Karnataka,2020,3,Gadag,187395,5806199,15.416337,75.68075427946448,Southern Region
Karnataka,2020,4,Mysuru,1015945,36538089,12.1988434,76.61353212165531,Southern Region
Karnataka,2020,4,Chitradurga,333450,12510031,14.3051049,76.52948762295526,Southern Region
Karnataka,2020,4,Kalaburagi,559718,21222389,17.24191785,76.7753828143516,Southern Region
Karnataka,2020,4,Ramanagara,361201,16517041,12.72465905,77.32018505519862,Southern Region
Karnataka,2020,4,Mandya,425378,16160451,12.6336348,76.73023183296073,Southern Region
Karnataka,2020,4,Kodagu,141874,3987098,12.2335192,76.2818865,Southern Region
Karnataka,2020,4,Chikkamagaluru,268100,8071176,13.4005751,75.6327382353719,Southern Region
Karnataka,2020,4,Haveri,271755,8140283,14.714635,75.38456743047416,Southern Region
Karnataka,2020,4,Ballari,654751,30046637,15.34594225,76.82043303614613,Southern Region
Karnataka,2020,4,Belagavi,1051934,31134675,15.8572666,74.5069343,Southern Region
Karnataka,2020,4,Kolar,495224,23730229,13.1794187,78.26805837975584,Southern Region
Karnataka,2020,4,Uttara Kannada,318811,8207702,14.883333,74.583333,Southern Region
Karnataka,2020,4,Tumakuru,682441,27104012,13.3400771,77.1006208,Southern Region
Karnataka,2020,4,Yadgir,174982,6596547,16.7670964,77.1403984,Southern Region
Karnataka,2020,4,Bengaluru Urban,9286243,456667561,12.8632604,77.4338693,Southern Region
Karnataka,2020,4,Chikkaballapura,345355,15886888,13.5883185,77.78043012088901,Southern Region
Karnataka,2020,4,Davanagere,471813,16184025,14.25041265,75.82562831445583,Southern Region
Karnataka,2020,4,Bagalkote,415594,14221516,16.28998085,75.58255865030114,Southern Region
Karnataka,2020,4,Vijayapura,504403,17980063,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2020,4,Koppal,266212,10887251,15.57825725,76.31063911702896,Southern Region
Karnataka,2020,4,Bidar,381843,17145651,18.02315245,77.249718672587,Southern Region
Karnataka,2020,4,Bengaluru Rural,593872,30396643,18.02315245,77.249718672587,Southern Region
Karnataka,2020,4,Raichur,393385,16304518,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2020,4,Chamarajanagara,161907,5235691,11.9238058,76.9393558,Southern Region
Karnataka,2020,4,Dakshina Kannada,690826,16059638,12.82133045,75.22767162650372,Southern Region
Karnataka,2020,4,Hassan,453802,14765001,13.029374,76.17429357550145,Southern Region
Karnataka,2020,4,Dharwad,663973,24402584,15.37259455,75.13728310525259,Southern Region
Karnataka,2020,4,Shivamogga,455648,13529152,13.9326093,75.574978,Southern Region
Karnataka,2020,4,Udupi,352464,8435951,13.52617505,74.87325316307695,Southern Region
Karnataka,2020,4,Gadag,207278,7442197,15.416337,75.68075427946448,Southern Region
Karnataka,2021,1,Mysuru,1094627,42998885,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,1,Chitradurga,359774,13146825,14.3051049,76.52948762295526,Southern Region
Karnataka,2021,1,Kalaburagi,602937,24147877,17.24191785,76.7753828143516,Southern Region
Karnataka,2021,1,Ramanagara,389219,18160635,12.72465905,77.32018505519862,Southern Region
Karnataka,2021,1,Mandya,458538,17976756,12.6336348,76.73023183296073,Southern Region
Karnataka,2021,1,Kodagu,153053,4337845,12.2335192,76.2818865,Southern Region
Karnataka,2021,1,Chikkamagaluru,289630,8631829,13.4005751,75.6327382353719,Southern Region
Karnataka,2021,1,Haveri,293899,8803231,14.714635,75.38456743047416,Southern Region
Karnataka,2021,1,Ballari,705364,32592485,15.34594225,76.82043303614613,Southern Region
Karnataka,2021,1,Belagavi,1132987,34752351,15.8572666,74.5069343,Southern Region
Karnataka,2021,1,Kolar,534157,25549286,13.1794187,78.26805837975584,Southern Region
Karnataka,2021,1,Uttara Kannada,343355,9070620,14.883333,74.583333,Southern Region
Karnataka,2021,1,Tumakuru,736609,30118851,13.3400771,77.1006208,Southern Region
Karnataka,2021,1,Yadgir,189271,7214734,16.7670964,77.1403984,Southern Region
Karnataka,2021,1,Bengaluru Urban,9955387,554419656,12.8632604,77.4338693,Southern Region
Karnataka,2021,1,Chikkaballapura,372241,17087913,13.5883185,77.78043012088901,Southern Region
Karnataka,2021,1,Davanagere,508179,17621765,14.25041265,75.82562831445583,Southern Region
Karnataka,2021,1,Bagalkote,447765,15053079,16.28998085,75.58255865030114,Southern Region
Karnataka,2021,1,Vijayapura,543181,19138250,16.811059649999997,75.89714732778502,Southern Region
Karnataka,2021,1,Koppal,287597,11497598,15.57825725,76.31063911702896,Southern Region
Karnataka,2021,1,Bidar,411728,19569082,18.02315245,77.249718672587,Southern Region
Karnataka,2021,1,Bengaluru Rural,639890,34184669,18.02315245,77.249718672587,Southern Region
Karnataka,2021,1,Raichur,424252,17480505,16.054719400000003,76.90160088383311,Southern Region
Karnataka,2021,1,Chamarajanagara,174952,5520986,11.9238058,76.9393558,Southern Region
Karnataka,2021,1,Dakshina Kannada,746964,18655914,12.82133045,75.22767162650372,Southern Region
Karnataka,2021,1,Hassan,490609,16390159,13.029374,76.17429357550145,Southern Region
Karnataka,2021,1,Dharwad,714056,28863170,15.37259455,75.13728310525259,Southern Region
Karnataka,2021,1,Shivamogga,491220,14935102,13.9326093,75.574978,Southern Region
Karnataka,2021,1,Udupi,380553,9126747,13.52617505,74.87325316307695,Southern Region
Karnataka,2021,1,Gadag,223838,7870580,15.416337,75.68075427946448,Southern Region
Karnataka,2021,2,Mysuru,1168608,36371793,12.1988434,76.61353212165531,Southern Region
Karnataka,2021,2,Chitradurga,386380,29255441,14.3051049,76.52948762295526,Southern Region
Karnataka,2021,2,Kalaburagi,645639,42069112,17.24191785,76.7753828143516,Southern Region
Karnataka,2021,2,Ramanagara,416739,23827957,12.72465905,77.32018505519862,Southern Region
Karnataka,2021,2,Mandya,491102,25908721,12.6336348,76.73023183296073,Southern Region
Karnataka,2021,2,Kodagu,163742,8488815,12.2335192,76.2818865,Southern Region
Karnataka,2021,2,Chikkamagaluru,311052,17822948,13.4005751,75.6327382353719,Southern Region
Karnataka,2021,2,Haveri,315491,16739886,14.714635,75.38456743047416,Southern Region
Karnataka,2021,2,Ballari,755860,41859992,15.34594225,76.82043303614613,Southern Region
